rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10008621-run_fat_boy_run,Amy Biancolli,TRUE,Houston Chronicle,Fresh,4-Mar,3/28/2008,"This is not a film with blazingly original ideas or a groundbreaking script - I guessed the ending before the movie even started - but it has a sweet nature, an abundance of laughs and plenty of Pegg to spare."
m/10008621-run_fat_boy_run,Kamal Al-Solaylee,TRUE,Globe and Mail,Rotten,4-Feb,3/28/2008,"From storyline to characterization to style of comedy, everything about the directorial debut of former Friends star David Schwimmer is a nod to accommodation, compromise and consensus."
m/10008621-run_fat_boy_run,Matt Stevens,FALSE,E! Online,Rotten,C+,3/28/2008,Thin-on-laughs Fatboy stumbles more than sprints.
m/10008621-run_fat_boy_run,Tom Long,TRUE,Detroit News,Fresh,B,3/28/2008,"There's a cheeky, cross-continental exuberance to Run, Fatboy, Run that lifts it over its predictability and keeps you laughing louder than you know you should. It's an upfront guilty pleasure without pretense; what a pleasant surprise."
m/10008621-run_fat_boy_run,Lisa Kennedy,TRUE,Denver Post,Fresh,2.5/4,3/28/2008,"Run, Fatboy, Run isn't going to win any prizes for fresh questions. But it's just fleet enough to hold its own in the middle of the pack."
m/10008621-run_fat_boy_run,Wesley Morris,TRUE,Boston Globe,Rotten,4-Jan,3/28/2008,"Run Fat Boy Run might as well have been written by a rushed piece of software. The program calls for a surprise engagement, a street fight complete with crotch punches, an apartment eviction, and a runaway child -- all in about five minutes."
m/10008621-run_fat_boy_run,Stephanie Zacharek,TRUE,Salon.com,Fresh,,3/28/2008,"Deserves credit for not working us over the way so many modern comedies too. It brings us to the finish line with energy to spare, instead of leaving us feeling sapped."
m/10008621-run_fat_boy_run,Bill Gibron,FALSE,PopMatters,Rotten,2.5/5,3/28/2008,"For all its faults however, this is a romantic comedy that works - if just barely."
m/10008621-run_fat_boy_run,Brian Tallerico,FALSE,The Deadbolt,Rotten,,3/28/2008,"A near-miss, a film with some funny scenes that will probably work significantly better on DVD, but, ultimately, it quite simply doesn't have enough laughs to elevate it to greatness."
m/10008621-run_fat_boy_run,Nell Minow,FALSE,Beliefnet,Rotten,C,3/28/2008,"An overlong over-conventional under-funny romantic comedy. To put it in its own terms, it might make it as a 100-yard-dash, but does not have the stamina for a marathon."
m/10008621-run_fat_boy_run,Dustin Putman,FALSE,TheFilmFile.com,Rotten,4-Feb,3/29/2008,"Amiable. Bland. Cute. Formulaic. Inconsequential. Run Fatboy Run goes down with ease, but it's awfully slight."
m/10008621-run_fat_boy_run,Sean McBride,FALSE,Sean the Movie Guy,Fresh,4-Mar,3/30/2008,"Seldom laugh-out-loud funny and the script doesn't have the witty insight of Pegg's last few films, but Pegg's bumbling charm is just enough to make this movie run."
m/10008621-run_fat_boy_run,Steve Crum,FALSE,Video-Reviewmaster.com,Fresh,B-,3/30/2008,"Pacing is brisk, the laughs frequent. With an ending corny and Capra-esque, 'Run, Fat Boy, Run' charms right to the finish line."
m/10008621-run_fat_boy_run,Gina Carbone,FALSE,Seacoast Newspapers (NH/Maine),Fresh,2.75/4,3/30/2008,It's clear in the scene where they try to scam the marathon officials that Dylan Moran would be a good candidate to play the grown Harry Potter in the Harry Potter and the Deathly Hallows film. Somebody take note!
m/10008621-run_fat_boy_run,Linda Cook,FALSE,"Quad City Times (Davenport, IA)",Fresh,4-Mar,3/30/2008,"Simon Pegg is a wonderful physical comedian. And he's able to take off with his talent in ""Run Fatboy Run,"" a comedy that's not up to par of his other starring roles but one that nonetheless provides quite a few laughs."
m/10008621-run_fat_boy_run,Ross Anthony,FALSE,Hollywood Report Card,Fresh,4-Mar,3/30/2008,"While some moments rely solely on Pegg's natural on-screen goofiness, he & M. I. Black have simply written a very funny script that spreads the fun evenly throughout."
m/10008621-run_fat_boy_run,Amy Nicholson,TRUE,I.E. Weekly,Rotten,D,3/31/2008,Schwimmer's sliced cheese mediocrity gets him off the hook; not so for the usually inventive Pegg and Black and their arms race of bland jokes and cheap male nudity
m/10008621-run_fat_boy_run,Marlow Stern,FALSE,Manhattan Movie Magazine,Rotten,5-Feb,3/31/2008,"When all is said and done, you're better off renting the Friends Season Four finale...That was brilliant. This is like a bad Farrelly Brothers movie."
m/10008621-run_fat_boy_run,Mark Pfeiffer,FALSE,Reel Times: Reflections on Cinema,Rotten,C,3/31/2008,"The jokes land softly, but Run Fatboy Run moves at a sitcom-like clip that keeps it watchable even when it isn't especially funny."
m/10008621-run_fat_boy_run,Richard Roeper,TRUE,Ebert & Roeper,Fresh,,3/31/2008,"Sure it's predictable. Sure it's a slight effort, but I still think it's pretty funny and charming."
m/10008621-run_fat_boy_run,John Beifuss,FALSE,"Commercial Appeal (Memphis, TN)",Fresh,4-Mar,3/31/2008,"Overcomes its occasional stumbles, thanks almost entirely to the charm of its cast..."
m/10008621-run_fat_boy_run,Jeanne Kaplan,FALSE,Kaplan vs. Kaplan,Fresh,,4/1/2008,"Simon Pegg has a great face! Not since Jerry Lewis has anyone been able to look pathetic, adorable and stupid, all at the same time."
m/10008621-run_fat_boy_run,David Kaplan,FALSE,Kaplan vs. Kaplan,Fresh,,4/1/2008,Give me this type of writing any day over some of the inane scripts that plague a Will Ferrell or Adam Sandler flick. Simon Pegg can hold his own with any comic working today.
m/10008621-run_fat_boy_run,Tim Brayton,FALSE,Antagony & Ecstasy,Rotten,10-May,4/2/2008,A fine work of craftspeople both in front of the camera and behind...whose chief mistake is that every one of them appears to have forgotten that it was in fact a comedy.
m/10008621-run_fat_boy_run,FilmStew Staff Report,FALSE,FilmStew.com,Fresh,,4/2/2008,"A fry-up of American, British and Irish comedy sensibilities that will have no trouble satisfying mainstream movie appetites."
m/10008621-run_fat_boy_run,Ken Hanke,FALSE,"Mountain Xpress (Asheville, NC)",Fresh,3.5/5,4/2/2008,"Neither original nor packed with surprises. It is, however, entertaining and thoroughly likable."
m/10008621-run_fat_boy_run,John Wirt,FALSE,"Advocate (Baton Rouge, LA)",Rotten,4-Feb,4/3/2008,"Simon Pegg gives it the old college try, but his character isn't worthy our cheers. Maybe Pegg should resurrect his most famous character, the resourceful, much funnier Shaun, and do battle with the zombies of London rather than the marathon runners of Lo"
m/10008621-run_fat_boy_run,Fred Topel,FALSE,Can Magazine,Rotten,,4/4/2008,"Certainly not the worst movie of the year, not in a year that brought us Over Her Dead Body, One Missed Call, Fool's Gold, Snow Angels and Mad Money. It could be the most mediocre though."
m/10008621-run_fat_boy_run,Robin Clifford,FALSE,Reeling Reviews,Fresh,,4/4/2008,"Predictable and clichéd as Run Fatboy Run is, it is an entertaining romedy that, unfortunately, doesn't have much staying power after credits roll."
m/10008621-run_fat_boy_run,Jim Lane,FALSE,Sacramento News & Review,Fresh,5-Mar,4/4/2008,"...a bit rude and uncouth, but sweetly affecting..."
m/10008621-run_fat_boy_run,Jackie K. Cooper,FALSE,jackiekcooper.com,Fresh,10-Jul,4/7/2008,Warm/funny film about a man trying to re-win his true love by running a race
m/10008621-run_fat_boy_run,Rossiter Drake,FALSE,San Francisco Examiner,Fresh,4-Mar,4/10/2008,"It is neither as funny nor as wickedly subversive as 'Shaun of the Dead,' but it respects its characters enough to make them thoughtful and surprisingly complex, unlike the sitcom stereotypes inhabiting lesser romantic comedies."
m/10008621-run_fat_boy_run,Greg Maki,FALSE,"Star-Democrat (Easton, MD)",Rotten,1.5/4,4/11/2008,It's a lazy effort that offers little encouragement for the future of Schwimmer's directorial career.
m/10008621-run_fat_boy_run,Jean-François Vandeuren,FALSE,Panorama,Fresh,10-Jun,4/17/2008,"Run Fatboy Run n'offre rien pour révolutionner le genre, mais présente assez de bonnes intentions pour justifier son existence, et nous faire passer un bon moment"
m/10008621-run_fat_boy_run,Alonso Duralde,FALSE,MSNBC,Rotten,5-Feb,5/1/2008,"Run, Fatboy, Run winds up being as immature and exhausting as its protagonist."
m/10008621-run_fat_boy_run,Pablo Villaça,FALSE,Cinema em Cena,Rotten,5-Jan,5/2/2008,"Em sua estréia na direção, Schwimmer atira para todos os lados: comédia física, escatologia, estereótipos, besteirol, e por aí afora, falhando consistentemente todas as vezes. E Pegg jamais esteve tão artificial, o que é uma surpresa desagradável."
m/10008621-run_fat_boy_run,Sean O'Connell,FALSE,Charlotte Weekly,Rotten,1.5/4,5/2/2008,"Turn and run, no matter what size you are."
m/10008621-run_fat_boy_run,Kevin McCarthy,FALSE,WJFK-FM (CBS Radio),Rotten,5-Mar,5/24/2008,"(Run, Fat Boy, Run) is your nice, fun, romantic film that is not necessarily worth spending your money to see in theatres."
m/10008621-run_fat_boy_run,Michael Dance,FALSE,The Cinema Source,Rotten,C,6/4/2008,"[The protagonist is] a petty, unlikable loser."
m/10008621-run_fat_boy_run,Todd Gilchrist,FALSE,IGN Movies,Rotten,5-Feb,6/12/2008,Schwimmer offers generic rom-com conventions in his feature directorial debut.
m/10008621-run_fat_boy_run,Austin Kennedy,FALSE,Sin Magazine,Fresh,4-Mar,6/18/2008,It's a good formalic romantic comedy. Nothing more.
m/10008621-run_fat_boy_run,Karina Montgomery,FALSE,Cinerina,Fresh,5-Apr,7/17/2008,It's a Generation X movie in a way very few movies are any more; it is unseemly to admit that our generation is about as slackery as we had promised to become. Go with your ex and smile.
m/10008621-run_fat_boy_run,Heather Huntington,FALSE,ReelzChannel.com,Rotten,10-May,9/8/2008,"Schwimmer completely lacks what it takes to ever get this movie off the ground. The story is fairly formula and the actors are basically on mark, yet the jokes (most of which are so predictable they are telegraphed a mile in advance) land with a virtually"
m/10008621-run_fat_boy_run,John J. Puccio,FALSE,Movie Metropolis,Fresh,10-Jun,9/21/2008,"...cuter and sweeter than I expected, a mildly pleasant surprise."
m/10008621-run_fat_boy_run,Mike McGranaghan,FALSE,Aisle Seat,Fresh,4-Mar,9/23/2008,The picture manages to juggle both the silly and the sentimental without falling flat.
m/10008621-run_fat_boy_run,Prairie Miller,FALSE,NewsBlaze,Fresh,,9/24/2008,"The film, like its flabby aspiring marathon runner protagonist, feels shapeless and exhausted from the sheer effort of trying to please audiences."
m/10008621-run_fat_boy_run,J. R. Jones,TRUE,Chicago Reader,Rotten,,12/17/2008,This feeble premise limits the movie to perfunctory gags about the hero's sloth and some canned underdog drama.
m/10008621-run_fat_boy_run,Michael Dequina,FALSE,TheMovieReport.com,Rotten,2.5/4,3/29/2009,"Far from the gut-busting brilliance of Pegg's other, self-made starring vehicles."
m/10008621-run_fat_boy_run,Dave White,FALSE,Movies.com,Rotten,1.5/5,4/4/2011,
m/10008621-run_fat_boy_run,Kelly Vance,FALSE,East Bay Express,Fresh,,4/28/2011,Nothing to be embarrassed about here. Though the kick-in-the-balls scene does run on a bit.
m/10008621-run_fat_boy_run,Ben Kenigsberg,TRUE,Time Out,Rotten,5-Feb,11/17/2011,
m/10008621-run_fat_boy_run,Nell Minow,FALSE,Movie Mom,Rotten,C,2/18/2012,
m/10008621-run_fat_boy_run,David N. Butterworth,FALSE,rec.arts.movies.reviews,Rotten,4-Feb,9/5/2015,"About as funny as Ross on ""Friends."" David Schwimmer (Ross on ""Friends"") directs."
m/10008621-run_fat_boy_run,Alissa Wilkinson,FALSE,Paste Magazine,Fresh,,4/12/2016,Satisfyingly entertaining.
m/10008621-run_fat_boy_run,Julie Washington,FALSE,Cleveland Plain Dealer,Rotten,C,8/17/2017,"Disappointingly, Run, Fat Boy, Run is an unsatisfying hybrid not funny enough to be a true comedy, and not serious enough for a drama."
m/10008621-run_fat_boy_run,Anil Sinanan,TRUE,Time Out,Rotten,,10/24/2017,"The film jogs along uncertain whether it is aiming to be an episode of Friends or a Farrelly brothers farce. Overrun with fart jokes, it is fitfully funny and hamstrung by a sentimental and implausible plot."
m/10008621-run_fat_boy_run,Brian D. Johnson,FALSE,Maclean's Magazine,Rotten,,11/30/2017,Much of the comedy left me cold.
m/10008621-run_fat_boy_run,Matthew Lucas,FALSE,"The Dispatch (Lexington, NC)",Fresh,2.5/4,6/6/2019,"An enjoyable, even heartwarming little movie that embraces its clichés and never lets them get in the way"
m/10008621-run_fat_boy_run,Debbie Lynn Elias,FALSE,Behind The Lens,Fresh,,11/9/2019,"Meticulous, detailed, cohesive, comedic, charming, embraceable and entertaining. David Schwimmer has done Mom proud with this one."
m/10008652-closing_escrow,Bill Goodykoontz,TRUE,Arizona Republic,Fresh,5-Apr,8/23/2007,"Amid the laughs, the one thing Closing Escrow proves is this: It's a lot more fun watching other people trying to buy or sell a house than going through it yourself, particularly if Realtors like the ones here are involved."
m/10008652-closing_escrow,Tim Grierson,FALSE,L.A. Weekly,Rotten,,8/23/2007,"There are occasionally mildly trenchant observations made about social status and racism, but overall this fixer-upper has very little curb appeal."
m/10008652-closing_escrow,Maitland McDonagh,FALSE,TV Guide,Fresh,2.5/4,8/24/2007,"While far from the cream of the mockumentary crop, it's still a pleasant diversion."
m/10008652-closing_escrow,David Wiegand,TRUE,San Francisco Chronicle,Rotten,4-Feb,8/24/2007,The film would have worked better if it had stuck more closely to real estate as both the source and target of the satire.
m/10008652-closing_escrow,Jack Mathews,TRUE,New York Daily News,Fresh,4-Mar,8/24/2007,"If you can watch it without weeping over your own predicament, you'll see some serious talent bursting out."
m/10008652-closing_escrow,Tim Cogshell,FALSE,Boxoffice Magazine,Rotten,1.5/5,8/24/2007,Closing Escrow is one of those self-aware mockumentaries of the sort Christopher Guest likes to make -- only it's not that funny.
m/10008652-closing_escrow,Laura Kern,TRUE,New York Times,Fresh,5-Apr,8/24/2007,"No matter how ridiculous the characters come off, they're more than just punch lines. In fact, despite their quirks, [they're] improbably endearing."
m/10008652-closing_escrow,Ross Anthony,FALSE,Hollywood Report Card,Fresh,,8/29/2007,"Limited to three couples and their real estate agents and a handful of property locations, this indie never ceases to entertain."
